43350;143.202.39.0;24;0:00:00
43350;154.70.201.0;24;0:00:03
43350;185.185.132.0;24;0:00:00
43350;143.202.39.0;24;0:11:12
43350;185.185.132.0;24;0:00:00
43350;185.197.134.0;23;0:00:56
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:52
43350;185.197.134.0;23;0:00:50
43350;185.197.134.0;23;0:00:31
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:28
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:00:42
43350;185.197.134.0;23;0:00:33
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:28
43350;185.197.134.0;23;0:00:45
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:49
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:00:23
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:40
43350;185.197.134.0;23;0:54:02
43350;185.197.134.0;23;0:05:33
43350;185.197.134.0;23;0:53:25
43350;185.197.134.0;23;0:05:58
43350;185.197.134.0;23;6:55:35
43350;185.185.132.0;24;1:04:11
43350;185.185.132.0;24;0:00:00
43350;185.197.134.0;23;0:06:49
43350;185.197.134.0;23;0:54:13
43350;185.197.134.0;23;0:06:18
43350;185.197.134.0;23;1:57:59
43350;185.197.134.0;23;0:05:51
43350;185.197.134.0;23;0:06:11
43350;185.197.134.0;23;0:00:40
43350;185.197.134.0;23;0:00:45
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:00:28
43350;185.197.134.0;23;0:00:18
43350;185.197.134.0;23;0:00:18
43350;185.197.134.0;23;0:00:29
43350;185.197.134.0;23;0:00:33
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:43
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:49
43350;185.197.134.0;23;0:00:19
43350;185.197.134.0;23;0:00:38
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:38
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:41
43350;185.197.134.0;23;0:00:29
43350;185.197.134.0;23;0:00:27
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:40
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:46
43350;185.197.134.0;23;0:00:43
43350;185.197.134.0;23;0:00:19
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:23
43350;185.197.134.0;23;0:00:45
43350;185.197.134.0;23;0:00:39
43350;185.197.134.0;23;0:00:41
43350;143.202.39.0;24;0:03:12
43350;185.197.134.0;23;0:00:53
43350;185.197.134.0;23;0:00:33
43350;185.197.134.0;23;0:00:40
43350;143.202.39.0;24;0:00:00
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:24
43350;185.197.134.0;23;0:00:18
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:29
43350;185.197.134.0;23;0:00:55
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:41
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:47
43350;185.197.134.0;23;0:00:26
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:17
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:00:46
43350;185.197.134.0;23;0:00:39
43350;185.197.134.0;23;0:00:14
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:23
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:33
43350;185.197.134.0;23;0:00:37
43350;185.197.134.0;23;0:00:37
